Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Reporting Type]
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),480,Mauritius,2016,9.78,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2000,42.61,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2001,43.16,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2002,42.65,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2003,43.53,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2004,39.54,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2005,39.84,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2006,39.73,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2007,38.54,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2008,37.59,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2009,35.68,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2010,36.89,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2011,38.65,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2012,40.15,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2013,39.5,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2014,40.39,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2015,39.69,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),484,Mexico,2016,41.61,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2000,2.53,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2001,2.88,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2002,5.14,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2003,5.9,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2004,1.63,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2005,5.24,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2006,5.76,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2007,4.21,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2008,5.31,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2009,4.15,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2010,2.05,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2011,6.15,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2012,4.87,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2013,4.97,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2014,6.57,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2015,5.55,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),496,Mongolia,2016,5.55,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2000,6.87,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2001,6.8,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2002,7.21,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2003,7.28,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2004,6.9,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2005,6.89,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2006,7.73,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2007,7.82,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2008,9.84,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2009,8.68,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2010,8.91,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2011,8.96,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2012,12.28,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2013,14.47,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2014,18.76,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2015,16.33,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),498,Republic of Moldova,2016,16.38,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2000,16.26,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2001,16.26,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2002,16.26,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2003,16.26,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2004,16.26,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2005,16.26,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2006,16.26,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2007,16.26,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2008,16.26,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2009,16.26,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2010,16.26,2010,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2011,13.99,2011,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2012,18.85,2012,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2013,15.88,2013,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2014,16.06,2014,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2015,14.86,2015,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),499,Montenegro,2016,14.86,2016,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2000,19.83,2000,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2001,21.29,2001,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2002,21.64,2002,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2003,23.75,2003,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2004,23.24,2004,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2005,22.43,2005,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2006,22.05,2006,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2007,26.75,2007,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2008,29.07,2008,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
9,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech industry value added in total value added (%),504,Morocco,2009,21.97,2009,,,,UNIDO CIP 2018 Database. Available at https://stat.unido.org.,,M,PERCENT,G
